144.6853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0821, 0.0031, 0.9926);(1.5725, 0.8209, -3.0441);(0.0000, -0.8781, 0.0000, 0.4786);0;test
144.7053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0823, 0.0032, 0.9926);(1.5614, 0.8209, -3.0498);(0.0000, -0.8774, 0.0000, 0.4797);0;test
144.7253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0822, 0.0032, 0.9926);(1.5387, 0.8209, -3.0612);(0.0000, -0.8763, 0.0000, 0.4817);0;test
144.7453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0032, 0.9926);(1.5154, 0.8209, -3.0732);(0.0000, -0.8752, 0.0000, 0.4838);0;test
144.7653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0032, 0.9926);(1.4929, 0.8209, -3.0843);(0.0000, -0.8741, 0.0000, 0.4857);0;test
144.7853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0031, 0.9926);(1.4704, 0.8209, -3.0957);(0.0000, -0.8731, 0.0000, 0.4875);0;test
144.8053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0031, 0.9926);(1.4589, 0.8209, -3.1016);(0.0000, -0.8727, 0.0000, 0.4883);0;test
144.8253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0031, 0.9926);(1.4361, 0.8209, -3.1132);(0.0000, -0.8718, 0.0000, 0.4899);0;test
144.8453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0031, 0.9926);(1.4246, 0.8209, -3.1192);(0.0000, -0.8713, 0.0000, 0.4908);0;test
144.8653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0825, 0.0031, 0.9926);(1.3891, 0.8209, -3.1372);(0.0000, -0.8700, 0.0000, 0.4931);0;test
144.8853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0032, 0.9926);(1.3683, 0.8209, -3.1477);(0.0000, -0.8694, 0.0000, 0.4942);0;test
144.9053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0032, 0.9926);(1.3568, 0.8209, -3.1539);(0.0000, -0.8691, 0.0000, 0.4946);0;test
144.9253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0824, 0.0033, 0.9926);(1.3345, 0.8209, -3.1660);(0.0000, -0.8687, 0.0000, 0.4953);0;test
144.9453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0824, 0.0033, 0.9926);(1.3119, 0.8209, -3.1795);(0.0000, -0.8698, 0.0000, 0.4934);0;test
144.9653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0825, 0.0033, 0.9926);(1.2930, 0.8209, -3.1954);(0.0000, -0.8724, 0.0000, 0.4888);0;test
144.9853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0825, 0.0033, 0.9926);(1.2756, 0.8209, -3.2135);(0.0000, -0.8753, 0.0000, 0.4836);0;test
145.0053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0825, 0.0032, 0.9926);(1.2666, 0.8209, -3.2228);(0.0000, -0.8767, 0.0000, 0.4810);0;test
145.0253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.2490, 0.8209, -3.2412);(0.0000, -0.8794, 0.0000, 0.4761);0;test
145.0453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.2311, 0.8209, -3.2598);(0.0000, -0.8819, 0.0000, 0.4714);0;test
145.0653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.2133, 0.8209, -3.2782);(0.0000, -0.8843, 0.0000, 0.4669);0;test
145.0853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.1957, 0.8209, -3.2965);(0.0000, -0.8866, 0.0000, 0.4626);0;test
145.1053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.1957, 0.8209, -3.2965);(0.0000, -0.8866, 0.0000, 0.4626);0;test
145.1253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0826, 0.0033, 0.9926);(1.1689, 0.8209, -3.3244);(0.0000, -0.8898, 0.0000, 0.4564);0;test
145.1453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0827, 0.0033, 0.9926);(1.1510, 0.8209, -3.3430);(0.0000, -0.8917, 0.0000, 0.4525);0;test
145.1653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0827, 0.0034, 0.9926);(1.1334, 0.8209, -3.3613);(0.0000, -0.8936, 0.0000, 0.4489);0;test
145.1853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0827, 0.0034, 0.9926);(1.1160, 0.8209, -3.3794);(0.0000, -0.8953, 0.0000, 0.4455);0;test
145.2053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0827, 0.0034, 0.9926);(1.1069, 0.8209, -3.3889);(0.0000, -0.8961, 0.0000, 0.4438);0;test
145.2253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0890, 0.0827, 0.0034, 0.9926);(1.0894, 0.8209, -3.4070);(0.0000, -0.8977, 0.0000, 0.4405);0;test
145.2453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0827, 0.0034, 0.9926);(1.0713, 0.8209, -3.4259);(0.0000, -0.8993, 0.0000, 0.4374);0;test
145.2653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0827, 0.0034, 0.9926);(1.0539, 0.8209, -3.4439);(0.0000, -0.9007, 0.0000, 0.4345);0;test
145.2853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0034, 0.9926);(1.0361, 0.8209, -3.4624);(0.0000, -0.9021, 0.0000, 0.4316);0;test
145.3053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0035, 0.9926);(1.0272, 0.8209, -3.4717);(0.0000, -0.9027, 0.0000, 0.4303);0;test
145.3253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0034, 0.9926);(1.0095, 0.8209, -3.4901);(0.0000, -0.9040, 0.0000, 0.4276);0;test
145.3453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0828, 0.0034, 0.9926);(0.9916, 0.8209, -3.5088);(0.0000, -0.9056, 0.0000, 0.4242);0;test
145.3653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0034, 0.9926);(0.9759, 0.8209, -3.5282);(0.0000, -0.9076, 0.0000, 0.4199);0;test
145.3853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0828, 0.0034, 0.9926);(0.9599, 0.8209, -3.5484);(0.0000, -0.9095, 0.0000, 0.4156);0;test
145.4053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0828, 0.0034, 0.9926);(0.9520, 0.8209, -3.5584);(0.0000, -0.9105, 0.0000, 0.4136);0;test
145.4253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0035, 0.9926);(0.9360, 0.8209, -3.5786);(0.0000, -0.9122, 0.0000, 0.4097);0;test
145.4453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0828, 0.0034, 0.9926);(0.9197, 0.8209, -3.5991);(0.0000, -0.9140, 0.0000, 0.4058);0;test
145.4653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0828, 0.0034, 0.9926);(0.9044, 0.8209, -3.6185);(0.0000, -0.9155, 0.0000, 0.4023);0;test
145.4853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0829, 0.0034, 0.9925);(0.8886, 0.8209, -3.6384);(0.0000, -0.9170, 0.0000, 0.3990);0;test
145.5053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0829, 0.0034, 0.9925);(0.8807, 0.8209, -3.6484);(0.0000, -0.9177, 0.0000, 0.3973);0;test
145.5253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0829, 0.0035, 0.9925);(0.8649, 0.8209, -3.6683);(0.0000, -0.9191, 0.0000, 0.3941);0;test
145.5453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0829, 0.0035, 0.9925);(0.8487, 0.8209, -3.6888);(0.0000, -0.9204, 0.0000, 0.3910);0;test
145.5653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0829, 0.0035, 0.9925);(0.8330, 0.8209, -3.7086);(0.0000, -0.9216, 0.0000, 0.3882);0;test
145.5853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0830, 0.0034, 0.9925);(0.8172, 0.8209, -3.7286);(0.0000, -0.9228, 0.0000, 0.3854);0;test
145.6053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0829, 0.0034, 0.9925);(0.8089, 0.8209, -3.7390);(0.0000, -0.9233, 0.0000, 0.3840);0;test
145.6253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0830, 0.0035, 0.9925);(0.7933, 0.8209, -3.7587);(0.0000, -0.9244, 0.0000, 0.3815);0;test
145.6453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0830, 0.0035, 0.9925);(0.7771, 0.8209, -3.7792);(0.0000, -0.9254, 0.0000, 0.3789);0;test
145.6653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0035, 0.9925);(0.7612, 0.8209, -3.7991);(0.0000, -0.9264, 0.0000, 0.3766);0;test
145.6853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0894, 0.0831, 0.0036, 0.9925);(0.7456, 0.8209, -3.8189);(0.0000, -0.9273, 0.0000, 0.3744);0;test
145.7053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0036, 0.9925);(0.7377, 0.8209, -3.8288);(0.0000, -0.9277, 0.0000, 0.3733);0;test
145.7253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0035, 0.9925);(0.7220, 0.8209, -3.8487);(0.0000, -0.9285, 0.0000, 0.3713);0;test
145.7453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0830, 0.0035, 0.9925);(0.7055, 0.8209, -3.8695);(0.0000, -0.9294, 0.0000, 0.3692);0;test
145.7653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0035, 0.9925);(0.6896, 0.8209, -3.8896);(0.0000, -0.9301, 0.0000, 0.3673);0;test
145.7853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0036, 0.9925);(0.6742, 0.8209, -3.9090);(0.0000, -0.9308, 0.0000, 0.3655);0;test
145.8053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0035, 0.9925);(0.6660, 0.8209, -3.9193);(0.0000, -0.9311, 0.0000, 0.3646);0;test
145.8253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0035, 0.9925);(0.6503, 0.8209, -3.9392);(0.0000, -0.9318, 0.0000, 0.3630);0;test
145.8453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0036, 0.9925);(0.6341, 0.8209, -3.9596);(0.0000, -0.9324, 0.0000, 0.3613);0;test
145.8653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0036, 0.9925);(0.6186, 0.8209, -3.9791);(0.0000, -0.9330, 0.0000, 0.3599);0;test
145.8853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0036, 0.9925);(0.6027, 0.8209, -3.9993);(0.0000, -0.9336, 0.0000, 0.3584);0;test
145.9053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0036, 0.9925);(-0.2000, 0.8209, 1.4400);(0.0000, -0.9336, 0.0000, 0.3584);0;test
145.9253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0831, 0.0036, 0.9925);(-0.1992, 0.8209, 1.4406);(0.0000, -0.9417, 0.0000, 0.3365);0;test
145.9453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0036, 0.9925);(-0.1953, 0.8209, 1.4438);(0.0000, -0.9494, 0.0000, 0.3140);0;test
145.9653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0893, 0.0831, 0.0036, 0.9925);(-0.1883, 0.8209, 1.4494);(0.0000, -0.9564, 0.0000, 0.2919);0;test

145.9853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1784, 0.8209, 1.4573);(0.0000, -0.9628, 0.0000, 0.2701);0;test
146.0053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.1723, 0.8209, 1.4622);(0.0000, -0.9659, 0.0000, 0.2589);0;test
146.0253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.1576, 0.8209, 1.4739);(0.0000, -0.9717, 0.0000, 0.2363);0;test
146.0453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1396, 0.8209, 1.4883);(0.0000, -0.9770, 0.0000, 0.2133);0;test
146.0653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1199, 0.8209, 1.5041);(0.0000, -0.9816, 0.0000, 0.1908);0;test
146.0853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.1097, 0.8209, 1.5123);(0.0000, -0.9838, 0.0000, 0.1791);0;test
146.1053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0037, 0.9925);(-0.0897, 0.8209, 1.5283);(0.0000, -0.9877, 0.0000, 0.1561);0;test
146.1253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0037, 0.9925);(-0.0700, 0.8209, 1.5440);(0.0000, -0.9911, 0.0000, 0.1334);0;test
146.1453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, 0.0832, 0.0038, 0.9925);(-0.0495, 0.8209, 1.5604);(0.0000, -0.9940, 0.0000, 0.1097);0;test
146.1653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0038, 0.9925);(-0.0299, 0.8209, 1.5761);(0.0000, -0.9962, 0.0000, 0.0869);0;test
146.1853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(-0.0101, 0.8209, 1.5919);(0.0000, -0.9980, 0.0000, 0.0639);0;test
146.2053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0038, 0.9925);(-0.0001, 0.8209, 1.5999);(0.0000, -0.9986, 0.0000, 0.0523);0;test
146.2253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0201, 0.8209, 1.6161);(0.0000, -0.9996, 0.0000, 0.0288);0;test
146.2453;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0831, 0.0039, 0.9925);(0.0400, 0.8209, 1.6320);(0.0000, -1.0000, 0.0000, 0.0056);0;test
146.2653;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0833, 0.0039, 0.9925);(0.0600, 0.8209, 1.6480);(0.0000, -0.9998, 0.0000, -0.0178);0;test
146.2853;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0797, 0.8209, 1.6638);(0.0000, -0.9992, 0.0000, -0.0408);0;test
146.3053;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.0900, 0.8209, 1.6720);(0.0000, -0.9986, 0.0000, -0.0527);0;test
146.3253;(0.0000, 1.2599, -4.7600);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0892, 0.0832, 0.0039, 0.9925);(0.1097, 0.8209, 1.6878);(0.0000, -0.9971, 0.0000, -0.0757);0;test
